id,text,favorite_count,retweet_count,lang,source,created_y,created_m,created_d,created_h,created_min,coordinates
1244514850669121536,b'#Coronamythbuster The coronavirus CANNOT be transmitted through mosquito bites.',0,0,en,Twitter Web App,2020,3,30,6,40,
1244513153867603971,"b""Mam, the size of coronavirus is much smaller than a mosquito and it's death rate is more than 3%. So the machine gun used to kill mosquito is not adequate and we need a tank to kill that mosquito. https://t.co/C13vNvi0cW""",1,0,en,Twitter for Android,2020,3,30,6,33,
1244507477275602944,b'The new coronavirus CANNOT be transmitted through mosquito bites.\nTo date there has been no information nor evidence to suggest that the new coronavirus could be transmitted by mosquitoes.\n@TeamPakGuardian \n@JabeenJuned \n#\xd8\xac\xd9\x88\xd9\x85\xd8\xad\xd8\xaf\xd9\x88\xd8\xaf_\xd9\x88\xdb\x81_\xd9\x85\xd8\xad\xd9\x81\xd9\x88\xd8\xb8 https://t.co/q63m1GcGkk',2,20,en,Twitter for Android,2020,3,30,6,11,
1244503926566580230,"b'They also use an AI platform to identify mosquito-borne diseases and the areas where they breed. For the same, they have already partnered with the Greater Hyderabad Municipal Corporation. \n\n#CoronaVirus #coronavirusinindia #covid19 @TelanganaCMO'",1,1,en,Twitter Web App,2020,3,30,5,57,
1244502282315526144,"b'@rahulkanwal But your mate says:\nThe Modi govt has declared war on the poor to fight #coronavirusinindia,  pushed India into deep recession thru #Lockdown21. But is the govt trying to kill a mosquito with a machine gun? https://t.co/EmNa7Llvie'",0,0,en,Twitter Web App,2020,3,30,5,50,
1244502033337466881,"b'@ShashiTharoor But here is your mate:\nThe Modi govt has declared war on the poor to fight #coronavirusinindia,  pushed India into deep recession thru #Lockdown21. But is the govt trying to kill a mosquito with a machine gun? Pls read if you like https://t.co/EmNa7Llvie'",0,0,en,Twitter Web App,2020,3,30,5,49,
1244499987565703168,"b""@bhupendrachaube @SriMspeaks The Modi govt has declared war on the poor to fight \xf0\x9f\x98\x82coronavirusinindia,  pushed India into deep recession thru Lockdown21. But is the govt trying to kill a mosquito with a machine gun? Pls read if you like hearing contrarian view, don't read if you don't.https://t.co/Y1zyF7rVdq""",0,0,en,Twitter Web App,2020,3,30,5,41,
1244499661517230081,"b'@M_Lekhi But Sagarika ghose says:\nThe Modi govt has declared war on the poor to fight #coronavirusinindia,  pushed India into deep recession thru #Lockdown21. But is the govt trying to kill a mosquito with a machine gun?. Action please for fear mongering.'",0,0,en,Twitter Web App,2020,3,30,5,40,
1244499143441047553,"b'@UnSubtleDesi Pest Sagarika tweets:\n\nThe Modi govt has declared war on the poor to fight #coronavirusinindia,  pushed India into deep recession thru #Lockdown21. But is the govt trying to kill a mosquito with a machine gun? Pls read if you like hearing contrarian view.'",0,0,en,Twitter Web App,2020,3,30,5,38,
1244498691056005122,"b'@narendramodi Action please. Fear mongering by media. Sagarika ghose:\nThe Modi govt has declared war on the poor to fight #coronavirusinindia,  pushed India into deep recession thru #Lockdown21. But is the govt trying to kill a mosquito with a machine gun?'",0,0,en,Twitter Web App,2020,3,30,5,36,
1244497961049919489,"b'@AmitShah @narendramodi Sir, while u r busy tacling the virus, sagarika ghose says:\nThe Modi govt has declared war on the poor to fight #coronavirusinindia,  pushed India into deep recession thru #Lockdown21. But is the govt trying to kill a mosquito with a machine gun? Clear fear mongering to incite.'",0,0,en,Twitter Web App,2020,3,30,5,33,
1244494653946122241,"b'The Modi govt has declared war on the poor to fight #coronavirusinindia,  pushed India into deep recession thru #Lockdown21. But is the @nsitharaman trying to kill a mosquito with a machine gun?#500'",0,0,en,Twitter for Android,2020,3,30,5,20,
1244493294131793920,"b""The Modi govt has declared war on the poor to fight #coronavirusinindia,  pushed India into deep recession thru #Lockdown21. But is the govt trying to kill a mosquito with a machine gun? Pls read if you like hearing contrarian view, don't read if you don't.https://t.co/1m3XkicWBu""",791,189,en,Twitter Web App,2020,3,30,5,14,
1244492156947095552,b'Does Malaria and Dengue spread from the same mosquito?\n\nhttps://t.co/10bFWdrblH\n\n0311-1811112\nhttps://t.co/0UeRn0qYPU\nhttps://t.co/Usn7i6Rx3K\n\n#COVID #coronavirus #virus #CoronaVirusUpdate #CoronaOutbreak #Corona #OnlineMedicine #MobileApplication #Android https://t.co/h2AQWcvjXo',0,0,en,Twitter Web App,2020,3,30,5,10,
1244481976050110464,b'#CNNTownHall Can the coronavirus be transmitted through mosquito bite?',0,0,en,Twitter for iPhone,2020,3,30,4,29,
1244472926935511041,"b""@iheartmindy Dear Kathy Griffin\nRecently, I visited a rain forest, forgot to use bug repellant &amp; got bitten by a mosquito.\nNow I have a festering boil where it bit me and Botfly larvae growing under my skin.\nTrump won't test me for coronavirus!!!\nWhat should I do?!?""",0,0,en,Twitter for Android,2020,3,30,3,54,
1244466007659274241,b'Theory mosquito season coming what if they bit a Infected person who has The coronavirus and then they bit uninfected person and there\xe2\x80\x99s another way it can be passed from person to person',0,0,en,Twitter for iPhone,2020,3,30,3,26,
1244423614499295232,b'I was outside for 20 minutes on Friday night &amp; got mosquito bites all over my feet.. like I literally had coronavirus don\xe2\x80\x99t you think the mosquitos could maybe give me a break???',10,0,en,Twitter for iPhone,2020,3,30,0,38,
1244372697674629122,b'Myths about the Corona Virus\n\n1. Taking ice cream and other cold foods do not facilitate or aid the onset of the disease.\n2. Taking a hot bath does not prevent the new coronavirus disease.\n3. The new coronavirus CANNOT be transmitted via mosquito bites. https://t.co/RBZy4aA12F',2,1,en,Twitter Web App,2020,3,29,21,15,
1244363555320676352,b'Can one get infected if a mosquito bites a coronavirus positive person and then bites you?',9,4,en,Twitter for iPhone,2020,3,29,20,39,
1244363330153832454,b'Just a reminder that the #coronavirus cannot be transmitted through #mosquito bites. Remember to #WashYourHands &amp; practice #SocialDistancing. #COVID19 @WHO @CDCgov @seminolecounty @HealthyFla @AdventHealth @orlandohealth @ORMC https://t.co/KBBbbKz5Hw',0,0,en,Twitter Web App,2020,3,29,20,38,
1244354872650215430,"b""With mosquito season right around the corner, you might be wondering if it's possible for mosquitoes to spread coronavirus. According to the @WHO, the new coronavirus CANNOT be transmitted through mosquito bites!\n\nLearn more \xe2\x9e\xa1\xef\xb8\x8f https://t.co/28xWjk6P0L https://t.co/KzG2O2AeHZ""",3,5,en,Twitter Web App,2020,3,29,20,4,
1244351410097053700,"b'Ntsiki Mazwai is free to go and stay somewhere and leave our government fighting coronavirus saving our lifes with no disturbing mosquito.  We never voted for you to represent us, go stay in America if you feel more popular.'",0,0,en,Twitter for Android,2020,3,29,19,51,
1244337072435007491,b'\xf0\x9f\xa4\x94 will #coronavirus spread via mosquito bites? \nFingers crossed.  #CNNTownHall Science matters!\n.@jaketapper .@andersoncooper .@drsanjaygupta',0,0,en,Twitter for iPad,2020,3,29,18,54,
1244329573929619459,b'tis IS SAD @Iam_BrookeSmith he should of been using his Hollywood fame to ask are they testing to see if covid-19 can be spread through mosquito BITES\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94 Marvel actor Keith Middlebrook arrested for claiming he had coronavirus cure https://t.co/OFgml92Zvp via @Yahoo',0,0,en,Twitter for Android,2020,3,29,18,24,
1244764705866035200,b'Can a mosquito bite cause corona virus disease (COVID-19) ???\n\nhttps://t.co/XDqyfLlgrD',0,0,en,Twitter for Android,2020,3,30,23,13,
1244739627098898432,b'@TosinOlugbenga This one go kill mosquito so? Talk less of corona virus \xf0\x9f\x98\x82',0,0,en,Twitter for Android,2020,3,30,21,33,
1244577547112910849,b'I saw a number of tweets/fb posts comparing dengue and corona virus . These are two different things. Dengue spread via mosquito and corona via respiratory droplet of humans. Can we kill humans(obviously NO). May ALLAH protect us\xf0\x9f\xa4\xb2\xf0\x9f\x8f\xbb\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc',0,0,en,Twitter for iPhone,2020,3,30,10,49,
1244566265412243457,b'@sagarikaghose So the corona virus global pandemic is a mosquito? Wow.. \nThe world might be able to get a cure for #ChineseCoronaVirus  but sadly there will never be a cure for #Moronavirus . \xf0\x9f\x98\xa2',0,0,en,Twitter for iPhone,2020,3,30,10,4,
1244552673099231232,"b""@saeed_wasam Tbvh I don't wanna discuss anything but I wanna tell uh one thing that we  all punjabis just deserve USMAN BUZDAAR \xf0\x9f\x91\x80 who even don't know what the corona virus is.. A mosquito or a virus??? And IK selected him as our CM fuck \xf0\x9f\x98\x91""",0,0,en,Twitter for Android,2020,3,30,9,10,
1244374309784760323,b'@Tutsy22 The corona virus will kill the mosquito',1,0,en,Mobile Web (M2),2020,3,29,21,22,
1244822525189795840,"b'if a mosquito bites someone with covid-19 and then it bites someone who is clear of it, wouldn\xe2\x80\x99t the clear person have covid-19?'",1,0,en,Twitter for iPhone,2020,3,31,3,3,
1244485800605011968,b'@Jean28387727 @vietthanhsports @Dsparky120 I wonder if covid-19 can be transferred via mosquito?',1,1,en,Twitter Web App,2020,3,30,4,45,
1244435939394334720,"b'Sir can you direct the KDMC commisioner to spray mosquito\nKiller in Kalyan, Dombivali\nWhich will prevent covid-19.. https://t.co/xXSHUBwBlQ'",0,0,en,Twitter for Android,2020,3,30,1,27,
1244417723909705728,b'@andersoncooper Mosquito season has started in Kentucky can they transmit covid-19?',0,0,en,Twitter Web App,2020,3,30,0,14,
1244383816816504833,b'While fighting covid-19 pls remember dengue! Cause dem mosquito here behave like a me &amp; dem buy di house',0,0,en,Twitter for iPhone,2020,3,29,21,59,
1244779316573061127,b'. @mosquitojoe franchisee Lori Wolff talks how she is tackling the challenges of the COVID-19 crisis #franchising #covid19 #franchisingstrongertogether\n\nhttps://t.co/HyemmrTCo9',0,1,en,Twitter Web App,2020,3,31,0,11,
1244753397825363970,b'@paki_hafsat Did mosquito still exist in the period of covid19\xf0\x9f\x99\x86\xf0\x9f\x8f\xbe',0,0,en,Twitter Web App,2020,3,30,22,28,
1244689014445178880,"b'What will happen if a mosquito bites a covid19 patient  , then bites someone who is covid19 negative on their face...what then? (Thinking out loud) @NCDCgov  @WHO'",1,1,en,Twitter for Android,2020,3,30,18,12,
1244616807887122435,b'@StuDoesAmerica Mosquito season has started here in Texas. Is there any relation with the spread of covid19 and mosquitos?',0,0,en,Twitter Web App,2020,3,30,13,25,
1244600592128856064,b'@BBMP_MAYOR @BBMPCOMM @BBMPSWMSplComm @CMofKarnataka @KarnatakaVarthe @DHFWKA @ComDHFWKA When theres no community spread of #covid19 than our streets are safe. Right? Are you spraying anti mosquito spray?',1,0,en,Twitter for Android,2020,3,30,12,21,
1244503926566580230,"b'They also use an AI platform to identify mosquito-borne diseases and the areas where they breed. For the same, they have already partnered with the Greater Hyderabad Municipal Corporation. \n\n#CoronaVirus #coronavirusinindia #covid19 @TelanganaCMO'",1,1,en,Twitter Web App,2020,3,30,5,57,
1244494763035746304,b'@sagarikaghose Fight is with covid19 not with mosquito. Mosquitoes do not spread covid but humans do. Keep always a safe distance',0,0,en,Twitter for Android,2020,3,30,5,20,
1244440691607887872,b'I Request you to sanitizing spray @covid19 and mosquito fogging in East jankinagar colony tolichowki No of NRI are there for precautionary measure thank you @KTRoffice @KTRTRS @TelanganaCMO @Director_EVDM @GHMCOnline @MLAJUBILEEHILLS',0,0,en,Twitter for Android,2020,3,30,1,45,
1244781907684057089,b'Pelosi is so full of alcohol that she was actually killing the Wuhan virus as she walked through the streets.\nChinatown will bring her back for mosquito season. https://t.co/dEkZdpzNpQ',6,1,en,Twitter Web App,2020,3,31,0,21,
1244840751856586752,b'Does mosquito transmit Covid-19??\nPlz help me???????? https://t.co/x6p51IJx59',0,0,en,Twitter for Android,2020,3,31,4,15,
1244808919488196608,"b'Wait, Just Had A Crazy Thought. What If A Mosquito Bites Someone With Covid-19 And Then Bites Someone Else. Could The Virus Be Transmitted By A Mosquito?'",0,0,en,Twitter for Android,2020,3,31,2,9,
1244716207766474754,"b""All this girl's  that refused to stay at home and make Vi and Festac their second home instead of Ajengule, pls stop flying like mosquito every evening and help ur people to stop the spreading of this deadly Covid-19 #StayAtHomeAndStaySafe #Stayhomelagosgirls #COVID19Lagos""",0,0,en,Twitter for Android,2020,3,30,20,0,
1244647725611835394,b'Ever smacked a mosquito in the time of Covid-19? MF coughs',0,0,en,Twitter Web App,2020,3,30,15,28,
1244622783356833792,"b""@RT_com This is damn stupid. You don't need an axe to kill a mosquito. Covid-19 infection happens through a droplet and this looks more like protecting against nuclear radiation. By the way,  you will not get Covid-19 in open space where there is hardly a soul.""",0,0,en,Twitter Web App,2020,3,30,13,49,
1244525562741350403,"b""@Iam_KingBuchi Ordinary mosquito bites They cannot stand you're now saying Covid-19""",15,2,en,Twitter for Android,2020,3,30,7,23,
1244824977456517123,"b""FALSE: Coronavirus vaccine ready, can cure within 3 hours\nFALSE: Gargling salt water \xe2\x80\x98eliminates\xe2\x80\x99 coronavirus\nFALSE: Cannabis 'kills coronavirus'\nFALSE: Coronavirus can be 'eliminated' by high temperatures\nFALSE: Natural ginger ale a \xe2\x80\x98cure for coronavirus\xe2\x80\x99""",1,0,en,Twitter Web App,2020,3,31,3,12,
1244762641630928909,"b'Stay at Home orders -Day 5\nCotton Candy Salt Water Tardy (one of the Confectioner Series from collection 003) by D9 Brewing Co. (Cornelius, NC)\n@D9Brewing \n#drinklocal \n\n#StayAtHome \n#coronavirus https://t.co/5D7ha4RCCN'",0,0,en,Twitter for Android,2020,3,30,23,5,
1244761722717720588,b'@catturd2 Two things that kill the coronavirus UV rays and warm salt water',1,0,en,Twitter for Android,2020,3,30,23,1,
1244747554866098177,"b'Gargling warm salt water or vinegar does not prevent coronavirus infection, health experts say https://t.co/Ta5C4bV4vp \nIt will be really good for after a good head drop/job!;))'",0,0,en,Twitter Web App,2020,3,30,22,5,
1244684043356012546,"b'Mr Modiji ,\nAp jo kar rahe ho bahot bahot baiya kar rahe hoon ,\nMere ko message mila hain \nOnly 3 important to do \n1 in a day 4 time hot water with salt gargling \n2 hot water steaming in a nosale \n3 garam tea 3 ya 4 bar piye \nI am normal man , it might work for coronavirus'",0,0,en,Twitter for Android,2020,3,30,17,52,
1244682096519585802,"b""@Jonteinspain @2112Frankie They have put round stories of salt water curing coronavirus and heat, they are trying to fuel the pandemic in order to claim that it came from another country, they already claimed it came from the US , all information,'cures' have to be checked.""",1,0,en,Twitter Web App,2020,3,30,17,45,
1244661204133400576,"b""Dozens of church goers infected with coronavirus after spraying salt water 'cure' in South Korea https://t.co/iqbn79Pxvi""",0,0,en,Twitter Web App,2020,3,30,16,22,
1244658736557244416,"b""Inhaling the steam of boiling salted water won't cure you of COVID-19, contrary to what a viral video says. But it may scald you. #FactRakers #coronavirusfacts Read: https://t.co/KBTFHflByz""",0,0,en,Twitter Web Client,2020,3,30,16,12,
1244638636697473024,b'@_emilyosgood_ Same!! But it\xe2\x80\x99s my mom sending me an article about how gargling with salt water kills the coronavirus.',1,0,en,Twitter for iPhone,2020,3,30,14,52,
1244635307951165440,"b'@1012Sahil Neither drinking a lot of water, nor gargling with warm water and salt or vinegar, has been identified as working against the coronavirus. https://t.co/SqBXqCqEU8'",1,0,en,TweetDeck,2020,3,30,14,39,
1244611396647731200,b'My mentee received a post saying gargling with salt water or vinegar would \xe2\x80\x9celiminate\xe2\x80\x9d coronavirus. Help spread facts.  https://t.co/3CVoyCcsnW',0,0,en,Twitter for iPhone,2020,3,30,13,4,
1244564550554353665,"b""idk why i even open whatsapp anymore it's either my mom forwarding me a video of some Russian doctor using a sanitary pad as a mask or my dad forwarding me a recording of some Romanian doctor saying that gargling salt water will 'kill' the coronavirus""",7,0,en,Twitter Web App,2020,3,30,9,58,
1244542379253784582,"b""Myth:\n\nDrinking water every 15 minutes flushes the Coronavirus from the mouth where it cannot survive.\n\nTruth:\n\nThere's no evidence that drinking water can protect you from getting the coronavirus. Neither will gargling with salt water or vinegar.\n\n#coronavirus #COVID19 #water https://t.co/uJmxS3LHPy""",253,113,en,TweetDeck,2020,3,30,8,30,
1244540280898011138,"b'@DONJAZZY Sir if you no help me with 1k I go just enter road make coronavirus kill me bcuz hunger don kill pls 1k for rice 200,tomatoes 50,maggi 20, salt 50,crayfish 50 then pure water no meat pls'",1,0,en,Twitter for Android,2020,3,30,8,21,
1244528459583496193,b'Please tell your mommies and aunties to stop forwarding all the coronavirus messages they\xe2\x80\x99re getting on WhatsApp. A lot of them are just not true. We cannot cure the virus by gargling salt water!',12,0,en,Twitter for iPhone,2020,3,30,7,34,
1244517114268069890,"b'LATEST PROPHECY FROM #RevMbaka for a cure of #COVID19  "" open your Bible to psalm 27 you will find a #hair inside the #bibleverse  if you did not find it in #Psalm 27 start from verse 1 you must see it , put #hair inside water add salt to it apply it on your face #coronavirus https://t.co/chqw1wq4Ql'",5,1,en,Twitter for Android,2020,3,30,6,49,
1244500448167563264,"b'Corona Virus - I sprayed the spit, chewing gum, paper tissue left on the ground with just salt dissolved in water. Works fine. My community feels corona free. Do it yourself since the gov needs 10 years of evidence. Do it or we wont survive. Saltwater. #COVID19 #coronavirus'",0,0,en,Twitter Web App,2020,3,30,5,43,
1244497703519780864,b'My late mother made me do salt water garles first thing in the morning. I am still doing this. Does it protect you from #COVID19 is not established but it does not hurt you either. It may be good for your health .\n#COVID19Pakistan\n#coronavirus \n#COVID19\nhttps://t.co/Ond9jfF4Rw',6,0,en,Twitter for Android,2020,3,30,5,32,
1244452447529115651,"b""Honestly, despite the laughs, it does make sense to introduce an antiseptic to your sinuses. That's obviously where the coronavirus likes to hang, or they would shove a foot long q tip down your nose. Something like honey with fermented garlic and salt water would be worth a shot https://t.co/EnNYNxTvne""",1,0,en,Twitter for Android,2020,3,30,2,32,
1244386220093796353,"b'I just had to tell my mother that the email forward she got saying the novel coronavirus is ""dead in China"" because ""Chinese people gargle with salt water 5 times a day"" is wrong on every level and WOULD YOU GO BACK INSIDE GODAMMIT.'",1,0,en,Twitter for Android,2020,3,29,22,9,
1244372985793761280,"b'@MolloyBoy58 @NastySurf @yashar Disagree. Surfers always try to find an uncrowned spot.\nAlso, coronavirus does very poorly in salt water.\nWe going to have to be realistic if we want long term compliance.\nAlso, remember, we are just trying to dampen the curve, heard immunity is still the plan.'",2,0,en,Twitter for iPad,2020,3,29,21,16,
1244345509487292416,"b'@KMutisi a message  has been forwarded multiple times over WhatsApp saying that inhalation of steam from hot water is a fool-proof way to kill coronavirus.similar messages have also been going viral over social media, regarding the benefits of steaming and gargling with salt water.'",0,0,en,Twitter Web App,2020,3,29,19,27,
1244307953970282498,b'The coronavirus is truly an \xe2\x80\x98infodemic\xe2\x80\x99 I\xe2\x80\x99m sick of seeing people post about drinking water every 20 minutes and gargling salt water.\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',2,0,en,Twitter for iPhone,2020,3,29,16,58,
1244292075572658180,b'Fun fact per the @SheriffPinellas \xe2\x80\x9cyou do not have to practice social distancing in the ocean because the virus cannot live in salt water.\xe2\x80\x9d #coronavirus #COVID19 #SocialDistancing',0,0,en,Twitter for iPhone,2020,3,29,15,55,
1244287653706514432,b'Boil your masks in salt water; say half a cup of table salt to a gallon of water then soak your masks in the solution then drying the masks creates a mask that kills the #coronavirus #covid19 #covid_19 https://t.co/So8oXHhlye https://t.co/t7GzZDemuo',0,0,en,Twitter Web App,2020,3,29,15,37,
1244279605755703297,b'Make your respirator masks kill the #coronavirus #covid19 #covid_19 by boiling them in salt water and drying them out read this scientific discovery how salt kills viruses on your respirator: https://t.co/82uNAiZH8k',0,0,en,Twitter Web App,2020,3,29,15,5,
1244279079366299648,b'Boil a half cup of table salt in a gallon of water until disolved... Soak your respirator masks in the boiling water for 3 minutes then bring respirators out of boiling salt water... Dry salted masks completely then wear for protection that kills #coronavirus #covid19 #covid_19',0,0,en,Twitter Web App,2020,3,29,15,3,
1244248254348435457,b'@BaaghiTV @mubasherlucman Do miswak(tooth stick) to clean your mouth and thorat it cures infection and eliminate mucus which produced in #coronavirus  Miswak clear you air passage for breathing\nDrink warm salty or honey herbal teas drink hot water frequetly and do gargles with hot water &amp; salt share it',0,0,en,Twitter Web App,2020,3,29,13,1,
1244248019463221248,b'@etribune Do miswak(tooth stick) to clean your mouth and thorat it cures infection and eliminate mucus which produced in #coronavirus  Miswak clear you air passage for breathing\nDrink warm salty or honey herbal teas drink hot water frequetly and do gargles with hot water &amp; salt share it',0,0,en,Twitter Web App,2020,3,29,13,0,
1244247706089865218,b'@MikeCarlton01 Same on north coast of NSW. Apparently salt water will wash the virus off \xe2\x80\x93 idiot Ballina doctors! Social distancing should be social distancing \xe2\x80\x93 everywhere! #coronavirusaustralia #COVID19Aus #SocialDistancing #ClearRulesPlease @GladysB @ScottMorrisonMP',0,0,en,Twitter for iPad,2020,3,29,12,59,
1244241102422458368,b'A viral video suggesting gargling with salt-and-vinegar hot water as a cure to #coronavirus is attributed to a doctor from Mumbai. Both the information shared in the video and caption accompanying it are false. #BOOMFactCheck #FakeNews #CoronaVirusFacts\n\nhttps://t.co/21Hmw6SSul',0,0,en,Twitter Web App,2020,3,29,12,32,
1244240839582212097,b'A viral video suggesting gargling with salt-and-vinegar hot water as a cure to #coronavirus is attributed to a doctor from Mumbai. Both the information shared in the video and caption accompanying it are false. #BOOMFactCheck #FakeNews #CoronaVirusFacts\n\nhttps://t.co/u9Chhj88Zh',11,2,en,Zoho Social,2020,3,29,12,31,
1244205765285609472,"b'Steaming raises the temperature of lungs, throat and mouth so that if the virus is already there it gets inactivated.\n1 Use steam inhalation everyday -morning and evening if possible,\n2 Gargle with warm water and salt daily - morning and evening if possible. #corona#coronaviruske'",0,1,en,Twitter for Android,2020,3,29,10,12,
1244105241911603203,"b'Will Swimming in Ocean wash off Coronavirus?\nIf so, \nWill the Washed off Virus Attach to Other Swimmers?\n\nDoes the Virus, Die in Water or Salt Ocean Water?      #coronavirus #Coronavirusmexico'",0,0,en,Twitter for iPhone,2020,3,29,3,32,
1244095094963265536,b'Gargling salt water for coronavirus? I don\xe2\x80\x99t think so https://t.co/NzYvuvDdS8',29,0,en,Twitter for iPhone,2020,3,29,2,52,
1244087925387624449,b'asian parents be like: hot salt water and garlic will kill the virus!!! also americans created the coronavirus',3,0,en,Twitter for iPhone,2020,3,29,2,24,
1244053118993575937,b'I\xe2\x80\x99m at the \xe2\x80\x9creplying to my parents\xe2\x80\x99 mass emails to friends in order to pass along verified information that gargling salt water won\xe2\x80\x99t kill the \xe2\x80\x98coronavirus stuck in their throat\xe2\x80\x99\xe2\x80\x9d stage.',125,8,en,Twitter for iPhone,2020,3,29,0,5,
1244034119237013504,b'Our local  nursing home is making its staff gargle with salt water before and after each shift. #why #coronavirus #Covid_19 #COVID19 #notmakingthisup #COVIDIOTS #Louisiana #whateverworks #NursesCOVID19 #weird #notscience #SARSCoV2 #NursingHomes',1,1,en,Twitter for iPhone,2020,3,28,22,50,
1244004180508934146,"b""Which do you do first, the salt water gargle or the blow drier?  The articles aren't clear. #coronavirus""",1,0,en,Twitter for Android,2020,3,28,20,51,
1244790144470843392,"b'@Dax_x98 Gargle warm salt water and alternate with mouth wash. Also sip hot drinks like coffee, cocoa, tea or broth every twenty minutes, it rinses any corona virus out of your throat before it multiplies and goes into your lungs. Your stomach acids will kill it. That\xe2\x80\x99s what FB says!'",0,0,en,Twitter for iPhone,2020,3,31,0,54,
1244713534380036096,b'God will punish all these people sending corona virus broadcast to my mother o.  Which one is hot water and salt bayi \xf0\x9f\x99\x84\xf0\x9f\x98\x8f',4,3,en,Twitter for Android,2020,3,30,19,50,
1244448846085795847,b'Researchers from the university of mound view say you protect yourself from the corona virus by drinking warm salt water',3,0,en,Twitter for iPhone,2020,3,30,2,18,
1244389716247666689,b'@realDonaldTrump Ask people to gargle several times a day with salt water as salt helps to kill germs and may help to stem the spread of the corona virus. Now might be a good time to enjoy some salty popcorn as that would help to kill germs in the throat.',0,0,en,Twitter Web App,2020,3,29,22,23,
1244386796747751424,"b'@greggutfeld Greg, \nAsk people to gargle with salt water a couple of times a day as salt helps kill germs and may help to stem the spread of corona virus...'",0,0,en,Twitter Web App,2020,3,29,22,11,
1244386213387284481,b'@FLOTUS @MELANIAJTRUMP Please ask the parents to see that their children gargle with salt water a couple of times a day as salt is a germ killer and may help to stem the corona virus.',0,0,en,Twitter Web App,2020,3,29,22,9,
1244371426083127296,"b'@yashar Surfing is a very solitary activity.\nAlso, corona virus does very poorly in salt water.\nAt some point we\xe2\x80\x99re going to have to be reasonable.'",0,0,en,Twitter for iPad,2020,3,29,21,10,
1244283950379470851,b'For aware of corona virus drink hot water daily  and do salt water gargil\ndaily. @PMOIndia #IndiaFightsCorona #COVID2019india',1,0,en,Twitter for Android,2020,3,29,15,23,
1244257078870491136,b'gargle salt water to stop corona virus \nvirus cant exist in salt',0,0,en,Twitter Web App,2020,3,29,13,36,
1244093851679088641,b'Can salt with water help prevent the corona virus?',1,0,en,Twitter for Android,2020,3,29,2,47,
1244061192277995520,"b""NaClHO and carbonic acid or have electrolsis by salt water .Anyway in this weekend the goverment ordered to lockdown so I must stay home and can't move.I used it by dilution and for a short time it preserved but attacke the new corona virus.""",0,0,en,Twitter Web Client,2020,3,29,0,37,
1244059725894836224,"b""The new corona virus . I'm very fine but if  the sun shine emmited it it changed water H2O so can't preserved for long time but is new activity. The salt water changed it so the cost is not too expensive and I'm very interetsed in it.I used it by mixing with""",0,0,en,Twitter Web Client,2020,3,29,0,32,
1244040390916730881,"b""@ElissaAltman I recommend a nasal rinse with salt water that's just as warm and salty as you can stand. It's unpleasant but if it is corona virus then it may be related enough to the common cold that daily nasal rinse may help keep symptoms down and prevent it from moving to your chest.""",1,0,en,Twitter Web App,2020,3,28,23,15,
1244689355039481858,b'i am SICK and TIRED of fucking salt water gargles. fuck covid-19 and FUCK tumeric',0,0,en,Twitter Web App,2020,3,30,18,14,
1244445374481412098,"b'home remedies for covid-19 \n\xe2\x80\xa2boil some fresh garlic, onions, lemons &amp; oranges in salt water &amp; inhale it\n\xe2\x80\xa2drink lots of vitamin C (orange juice), hot tea/coffee\n\n\xf0\x9f\x9a\xa8ALSO REFRAIN FROM TAKING IBUPROFEN AND ADVIL it cause the virus to aggressively attack your imune system\xf0\x9f\x9a\xa8'",0,1,en,Twitter for iPhone,2020,3,30,2,4,
1244393863441264640,"b'You are natural prey for the covid-19, and you have NO weapons or defense against it. Would you go out into the river Nile among all the crocodiles, or in with the salt water crocodiles in Australia? NO! So why are you so idiotic about not going in the wilds of the infections.'",0,0,en,Twitter Web App,2020,3,29,22,39,
1244327902830825472,b'PSA: if you or anyone you know has symptoms of covid-19 pay attention. \ndo not take ibuprofen/advil \nonly take acetaminophen/tylenol\ndrink hot water and hot coffee \ngargle salt water and lemon water \neat hot foods \nstay away from anything cold!!!!',0,0,en,Twitter for iPhone,2020,3,29,18,17,
1244276899662032896,"b""&lt;swims in cold water alone, accidentally swallows salt water. runny nose and irritated throat back on land&gt;\n\nshit, this is covid-19, isn't it""",1,0,en,Twitter for iPhone,2020,3,29,14,55,
1244219915093127169,b'Gargle with Listerine. Preferably the alcohol Listerine. It will kill the covid-19 in your throat and mouth. Use the space heater or blow dryer and breathe the heat in through your nose. It will kill the covid-19 in your nostrils. Use a pinch of salt in boiling water breathe in. https://t.co/7g7d7JRQN8',1,0,en,Twitter Web App,2020,3,29,11,8,
1244051269674827776,b'Y\xe2\x80\x99all be sharing shit like this and \xe2\x80\x9cgargle salt water to kill covid-19\xe2\x80\x9d https://t.co/9PpmTNMgWz',0,0,en,Twitter for iPhone,2020,3,28,23,58,
1244042486378573825,"b'Since Tom Hanks and his wife, in hospital with covid-19, were given a lot of Gatorade, which has electrolytes (salt and sugar), I think to prevent dehydration, one should drink similar, not just soda, fruit juice, water, but balanced.'",0,0,en,Twitter Web App,2020,3,28,23,23,
